trending_no,video_id,title,publishedat,channelid,channeltitle,categoryid,trending_date,tags,view_count,likes,comment_count
118,WgLIXJX2bSg,mantan chef hotel jualan di pinggir jalan murah  enak,2022-11-20,UCraCjR5btmMFGdb3EtBMM1Q,mgdalenaf,Entertainment,22.29.11,mgdalenafmgdalenafbekasimgdalenaf bekasimgdalenaf cikarangkuliner bekasikuliner cikarangmgdalenaf terbarumgdalenaf viralmgdalenaf makan pedaskuliner enak bekasikuliner viralkuliner viral bekasimgdalenaf galaxy,864415,12604,580
104,KuL9iqXfOdI,cerita retno marsudi dan sri mulyani persiapkan g20 pertemanan 43 tahun permudah koordinasi,2022-11-21,UCPAxpUn1mrn14xU0JpsLhDg,kompascom,News & Politics,22.29.11,cerita sri mulyani dan retno marsudidua srikandi indonesia sri mulyani retno marsudig20jokowijokowi sri mulyani retno marsudiktt g20ktt g20 balipersahabatan sri mulyani retno marsudiretno marsudiretno marsudi jokowiretno marsudi sri mulyanisri mulyanisri mulyani jokowisri mulyani retno marsudi ktt g20 bali,172328,2295,559
125,tfXA35wsGr8,gunung kerinci  atap negeri jambi 1,2022-11-17,UCw9dUbhQi971MzsLAL8Cwlw,fiersa besari,Travel & Events,22.29.11,petualanganpetualangperjalanantraveltravelertravelingwandererwanderingeigeradventuresebuahjurnalindonesiajavaborneocelebessumatrapapuamoluccasjawakalimantansulawesisumaterairianmalukubaratwesttimureastselatansouthutaranorthjourneymusicmusikbandindieindependentmountgunungmountainseaoceanlautpantaibeachfiersabesariatapnegeriprovinsikerincikersik tuopadangjambisolok,1156078,39378,3729
127,W7UvvVhQEJM,hero ini jadi raja di mobile legends,2022-11-19,UCvh1at6xpV1ytYOAzxmqUsA,jess no limit,Gaming,22.29.11,mobile legendsmobile legendmobilelegendsmlbbmoontonjess no limitjessno limitevos jessevosevos jess no limitrrqrrq lemonlemontuturuouraevos ourazxuancoldalucardbocahfannydonkeypatrickbrandon kentnoobqueenleokoceemperorfox mobawannnjes no limitjestop globaltopglobaltop 1xinnndwi woiiday heldergerrard wijayaharapan bangsasupremetutorialbkent,559085,10481,856
132,TJohoL5UsVM,semua full item pake bug ngaco banget sih ini,2022-11-20,UCv4Gn9zet7FyMH0n-OEneeg,bass klemens,Gaming,22.29.11,lemontuturujessnolimitalucardcoldzxuanfannyouraevosrrqmplmscmobilelegendsbangtournamenbangbangkaguramoskovnxlnobodygaerowolfsponsorvideowarpathdaylencakarfacebookesportsberitagamersmagicchesschesstdchessrusslittlehopemagicchesstopglobalcaturmoba,291034,5587,462
126,4qqZHeoGZuU,unbw kedatangan murid dari ikon  unbw,2022-11-18,UCdpxBSzxXGz_J4K30YGvk_Q,bw,Entertainment,22.29.11,boy williamnebengboydibalik pintudrinkswithboy5menitajaboyikonikon bandikon unbwdk ikonjay ikondk ikon unbwjay ikon unbwboy william dk ikonboy william jay ikonkorea boy bandikon koreaikon boy band,1337762,125101,5225
128,TGiXyQnFnys,dasar orang koreamakan nasi goreng aja bahagia bingit bingit,2022-11-17,UCHoX7CztP2HlWACVVEtkv-w,hari jisun,Entertainment,22.29.11,none,1108381,46774,3317
129,CCSz2EMPW1I,pesan cinta dari kami untuk atta halilintar selamat ulang tahun abang,2022-11-20,UChC0SS7gzZcoNJShR9Qh8Nw,the hermansyah a6,Entertainment,22.29.11,the hermansyah a6anangaurelazrielashantyarsyarsyakeluarga asixkeluarga a6asixa6keluarga hermansyahberita terkiniberita terupdateberita selebritiselebritisartisinfotainmentgosip terbaru hari iniviraltrendinghitsgen halilintaratta aurelatta halilintarthoriq fujiarsy aurelazriel sarah,269771,20696,1231
130,FYxJqJKpc60,yang ditunggutunggu akhirnya pindah ke kantor baru tiger wong entertainment,2022-11-17,UC5xAPCVizxOfnMECMXkal2Q,baim paula,Entertainment,22.29.11,bapaubaim paulabaim wongpaula verhoevenrafatharnagita slavinaraffi ahmadraffinagitadeddy combuzierorang gilaprankprankster indonesiaking of prankjess no limitping pong challengeotongsupir rafathar,794307,35462,4491
138,JrJfmEnVrwE,cerita masalalu dan alasan keluarga kalideres,2022-11-18,UCFQoE23adk7NSPNhBlanu4w,hirotada radifan,Entertainment,22.29.11,none,1325249,47479,2594
145,DM3MqjTeEjU,live welcoming dinner and cultural performance g20 indonesia bali 15 november 2022,2022-11-15,UC_m_NBgf7ieJBHzb6vvJC5A,sekretariat presiden,News & Politics,22.29.11,none,2429287,51685,4649
136,Ajqc3o366wI,semoga murah  unboxing xiaomi 12t indonesia,2022-11-19,UC1dI4tO13ApuSX0QeX8pHng,gadgetin,Science & Technology,22.29.11,none,1127576,25000,3428
154,6p4SeR3pliM,nike fc presents the footballverse,2022-11-16,UCNhxq7He5p-_FdBh0OaxcQg,nike football,Sports,22.29.11,nikenike commercialfootballversenike fccristiano ronaldokylian mbapperonaldinhor10ronaldor9alex morganvirgil van dijkkevin de bruyneleah williamsonphil fodencarli lloydedgar davidssam kerrshane kluivertcr jr,6577541,221168,7402
160,qWmA0mYhd_4,tiba tiba tenis 2022 persembahan vindes sport desta vs raffi,2022-11-12,UC1L5t_qRObt_njnkihXXIUA,vindes,Sports,22.29.11,none,10512758,239691,11186
166,k5pz9KEVcSw,challenge baloyskie maen natalia jungler nyesel gw kasih dia maen nata bangke  mobile legends,2022-11-15,UCmtAg_U0wvmWdxTlceISdEw,jonathan liandi,Gaming,22.29.11,mobilelegendsmobilelegendsindonesiamlbbmlbbindonesiajonathanliandiemperorgusionemperoremperormobilelegendsvlogjonathanliandiempetalkreactionjonathanliandikangfreestyledutamyanmaryangpentingfreestyledulubossyoutubejonathanempactionreactiontiktokjonathangeekfamidonicphbaloyskiegeekbaloyskiemplseason10baloyskiefrancobaloyskienataliabaloymplidgeekfamvsblacklistbaloyjanaaqtnataliabaloyskiebaloynatanataliaonicphnataliatopglobalnataliasupremenataliatutorialnatalia,1157228,34574,1406
188,dNwCCC-ZrMY,roblox tapi aku nambah darah setiap detiknya,2022-11-13,UC50LmJxoKQGpeA2e-0JCY7g,beaconcream,Gaming,22.29.11,minecraftminecraft indonesiarobloxroblox indonesiabeaconcreamroblox butminecraft tapiroblox but every second you get 1 health,521632,18240,1449
147,h4iXRvfSQIo,jurnalrisa 219  menguji nyali ncess nabati di rumah kosong,2022-11-17,UCKFC1LYWw1fbe9LNfm2vEPg,jurnal risa,People & Blogs,22.29.11,jurnalrisarisa saraswatidanurasihpenelusuranghostcartoursjurnalceritasejarahtanyarisapeter cspeter cs jurnalrisapenelusuran jurnalrisaghostbustourghostcartourjurnalrisa ghostbustourjurnalrisa ghostcartour,641663,23948,1863
156,cZJADfjPOXs,bakso paling menegangkan micin dan bawang gorengnya asal di sembur,2022-11-17,UCzkPdqu5kr09G6d0Zi95uYw,farida nurhan,People & Blogs,22.29.11,none,481800,8186,369
162,Hj40Ggb61SA,16ribu dapet ayam jumbo sambel ganas fresh diantriin berjam jam,2022-11-15,UCGIomg-LEgMqE_7ZRzmD6hA,boengkoes,People & Blogs,22.29.11,boengkoesbungkusstreet foodkuliner indonesiawisata kulinerwarung emakwarung ayam geprek emakayam geprekayam geprek enak di jakartaayam geprek murah meriahspicy food indonesiatelur geprekmakanan pinggir jalankuliner enak dan murah di kuningan jakartaayam geprek jumboayam geprek mak fanimakanan hidden gem jakarta,422769,7236,367
148,pn6-KDk1a0U,alina terluka karena melindungin syifa  tajwid cinta episode 10,2022-11-17,UCTbbyWF1FWQIcng2Gg2CnxQ,sinetron sctv,Entertainment,22.29.11,kompilatopsinetron sctvtajwid cintasinetron tajwid cintatajwid cinta episode 10tajwid cinta hari inihighlight tajwid cintacut syifa dan harris vrizaafifah ifahnda,306783,2398,243
151,hDW7YlhZb6M,cipung rayyanza ulang tahun perayaannya bakal mewah  raffi everywhere e11 nagita tiba tiba tenis,2022-11-18,UCU7U3fcM-PQs39jFSj5pVMg,noice,Entertainment,22.29.11,noicepodcastnoisenoice meme podcastraffi everywhereraffi ahmadraffi everywhere terbarutrio kurniatrio kurnia terbarutrio vincent andre destatiba tiba tenisvindes sporttenis raffi destaraffi vs destatiba tiba tenis wulan guritnoenzy dion tiba tiba tenistiba tiba tenis ranssoleh solihunsoleh solihun tenissoleh tiba tiba tenistiba tiba kalah tenissoleh vincentdesta tenis raffi ahmadvindesnagita slavinacipung rayyanzacipunggigi,513444,8677,294
153,Z-14ZafwWmg,astagaaa sakurani melahirkan kok bisa anak siapa itu sakura school simulator  part 614,2022-11-16,UCs89kFyfKM24SFFAb_vqpBQ,ani nurhayani,Entertainment,22.29.11,aningegamesakuraschoolsimulatorsakuraschoolsimulatorindonesiaidsakuraidsakuraschoolsimulator,316288,6078,270
155,lXtrLjjEFNw,kismyft2 rebirth stagemusic video,2022-11-17,UCwVX4BFoELC1lfOFMzbJlOg,kismyft2,Entertainment,22.29.11,none,5293762,0,2413
159,Mu4DqDog8lk,s02e15 episode spesial twk tes wawasan komika  tes wawasan kebangsaan,2022-11-17,UCzI8ArgVBHXN3lSz-dI0yRw,narasi,Entertainment,22.29.11,narasites wawasan kebangsaanuinipdnnarasi signaturenarasi originaljadi paham,332315,10196,462
150,bEdURcYB1DM,viral aksi pemotor halangi mobil mpv lawan arus berhasil menarik perhatian netizen,2022-11-17,UCAWAdOaScOQFGARJMjo4qhA,tribunnews sultra official,News & Politics,22.29.11,viralvideo viralkendarisulawesi tenggarasultratribunnews sultrapemotormobil lawan aruslalu lintastribunnews sultra,2266891,7822,2521
158,4Qg4fx1j54s,jamuan makan malam pemimpin g20 gwk bali 15 november 2022,2022-11-16,UC_m_NBgf7ieJBHzb6vvJC5A,sekretariat presiden,News & Politics,22.29.11,none,1012734,23056,2660
171,UF6y_ejb1lg,red velvet 레드벨벳 the reve festival 2022  birthday mood sampler,2022-11-14,UCk9GmdlDTBfgGRb7vXeRMoQ,red velvet,Music,22.29.11,레드벨벳red velvetbirthday아이린조이슬기웬디예리irenejoyseulgiwendyyerithe reve festival 2022the reve festival 2022  birthday,1189673,141792,5446
186,zpHaEnHhCSY,zack tabudlo  by my side official music video ft tiara andini,2022-11-12,UC3FXJBrfED9rOwn55hbbKXA,zacktabudlovevo,Music,22.29.11,zacktabudlosidefttiaraandiniuniversalmusicphilippinesincpop,514660,24589,4452
169,L5Cb67mqPRY,episode spesial  milyhya x kobo kanaeru,2022-11-12,UC0ohl1eKTtlJNqbD-HWRQVg,milyhya,Gaming,22.29.11,milyhyakobokanaerumasoddyremiivanvalorantfpsdbdhorrorvisualnovelstoryvncollabgamegamingfilmisekaianimevtuberhololiveidindonesia,3571264,251737,11560
182,U82wue4_FfI,akhirnya skin spesial frost diamond versi pertama sudah ada di stumble guys serba es beku,2022-11-14,UC4hGmH5sABOA70D4fGb8qNQ,frost diamond,Gaming,22.29.11,frostdiamondtutorialminecraftstumble guysstumble short cutstumble jalan pintas,666195,26540,4472
170,xhZ3ZhpbyQk,photoshoot dalam roda di indonesias next top model mas panca unjuk gigih,2022-11-15,UC2gcH_Ga4vmLz3cLnXPHJoA,ganegani,People & Blogs,22.29.11,ayu ganiganeganimodelmodel wanitaprofessional modelasias next top modelindonesias next top modelsphotoshoot yang menakutkanintmviralcycle 3intm cycle 3mas pancaluna mayashynkamarella mulwantotrixie theolamonica bajunaidberlian auranathalie keziafey zeekezia tanintania rachmashalfa putricoco callistanadia vanessadenissa advenettamichelle kerdjkiko bustomiraisa almiraolivia pramaisellapaula andrea,376133,2945,173
174,16lNepWS8VU,jurnal ngangkot rasa penelusuran,2022-11-15,UCKFC1LYWw1fbe9LNfm2vEPg,jurnal risa,People & Blogs,22.29.11,jurnalrisarisa saraswatidanurasihpenelusuranghostcartoursjurnalceritasejarahtanyarisapeter cspeter cs jurnalrisapenelusuran jurnalrisaghostbustourghostcartourjurnalrisa ghostbustourjurnalrisa ghostcartourjurnal ngangkot rasa penelusuranjurnal ngangkot,567023,24872,1435
176,0mGIZx6soSE,kecantikan wulan guritno bikin pak bolot sembuh,2022-11-14,UCo1CFjot3CX97sn_ngJnGPg,ini talk show,Comedy,22.29.11,netmedianetmedianetmediatamaindonesiajakartanet tvgosipartisselebselebritiini talk showsuleandretalk showcomedykomedi,700462,3480,205
168,108p_2vWPNQ,cerita irwan sumenep berhasil mempersunting pujaan hatinya  pagi pagi ambyar 151122 p1,2022-11-15,UCIohHXwCEKxWCLvAguJ-GjA,trans tv official,Entertainment,22.29.11,irwan sumenepyusuf mahardikaqorinrian ibramdewi perssikking nassarcaren delanotranstvtrans tvtransmedialive streaming trans tvtrans tv live streamingterbaruacara trans tvtrans tv livetrendinvideo trendingtrending hari inigosipshortsselebritiartis,1252638,12483,1357
172,PlGqaKeJCoM,cobain nasi gandul sarwendah dan betrand ketagihan  the onsu family,2022-11-16,UCJvQLi9uJEGBpD8t3DZyHpw,the onsu family,Entertainment,22.29.11,the onsu familythe onsu family terbarubetrand peto ruben onsuonsu familydiary the onsuruben sarwendahsarwendah cherrybelleonsu family terbaruthania the onsulucinta lunakakak beradik podcastmami niathania putri onsuthania dan sarwendahbetrand peto putra onsuruben onsu familysarwendah thaniasarwendah thaliabetrand the onsuonyo the onsu,459476,11499,480
177,BR-w92eh1aE,artbeat 아트비트 magic mv,2022-11-16,UCgZlBRLRB1-0l-qL9BkecLQ,artbeat,Entertainment,22.29.11,artbeat아트비트dance댄스춤영상댄스 영상choreography안무안무 영상dance covercover dance커버댄스댄스 커버ab projectab프로젝트에이비프로젝트여기서요방구석 여기서요herehere in the gymkpop in publickpop in public challenge,876322,73326,3997
178,M4lpT5MpUqA,pagipagi rumah ayu ting ting diserbu tamu tak diundang  tibatiba datang,2022-11-12,UCrrimexxJpH-zLIrg_IPV_w,mop channel,Entertainment,22.29.11,mop channelmopruben onsujordi onsu,1527887,45414,3125
179,Lc5nAghWbX8,eksklusif  luna maya  ayu ting ting duduk bareng bahas masalah masa lalu  ada apa,2022-11-12,UCyjQkeVSZiAuHnlNutEcP4w,luna maya,Entertainment,22.29.11,luna mayaboy williamayu ting tingdibalik pintuayu tingtingramalan denny darkoayu ting ting boy williamnebeng boyivan gunawanrahasia ayu  boyayu ting ting  boy williampacar ayu ting tingayu ting ting dan boy william pelukanayu ting ting dan boy william menikah,1167327,43426,3151
184,b-B9Pvw2ZJs,pantiasuhan kok endingnya begini banget sih,2022-11-13,UCFQoE23adk7NSPNhBlanu4w,hirotada radifan,Entertainment,22.29.11,none,1278802,79462,10158
167,d3gQmbAcvUA,metropedia ada potensi tsunami raksasa kita bisa apa,2022-11-13,UCzl0OrB3-ehunyotIQvK77A,metrotvnews,News & Politics,22.29.11,metrotvnewsmedcomidberita viralberita terkiniberita hari iniberita updatemetrotvportal beritaberitanews channelberita videoberita duniaheadline newsnews wordmetro global network,3745468,30099,8737
0,2tVk01MP3Hg,Wales vs England  Game Highlights,2022-11-29,UCdmIbbRekb8q05LV9ZejzsA,Vidio,Sports,22.30.11,England|Wales|Wales vs England|FIFA World Cup|Piala Dunia|World Cup 2022|World Cup Qatar 2022|Piala Dunia 2022|Piala Dunia Qatar 2022,550482,5336,615
1,KKZL4iZ6zXk,Ada Ussy Andhika Gak Berani Mesra Sama Hesti  LAPOR PAK 291122 Part 2,2022-11-29,UC24_Z2L-8Ki183AI9zJJzNQ,TRANS7 OFFICIAL,Entertainment,22.30.11,TRANS7|TRANSMEDIA|TRANS7 LIVESTREAMING|ACARA TRANS7|TRANS7 LIVE|TRANS7 HARI INI|LAPOR PAK|LAPOR PAK TRANS7|LAPOR PAK|ANDRE TAULANY|GILANG GOMBLOH|AYU TING TING|WENDY CAGUR|ANDHIKA PRATAMA|KIKY SAPUTRI|LAPOR PAK HARI INI|LAPOR PAK TERBARU|SITKOM|SITKOM INDONESIA|LAPOR PAK TRANS7|SURYA INSOMNIA|USSY SULISTYAWATI LAPOR PAK|DENNY CAGUR LAPOR PAK|PREDIKSI LAPOR PAK|STEVIE ITEM LAPOR PAK,1155753,18430,1240
2,IJks7TIDfnk,2022 MAMA IVEKep1erNMIXXLESSERAFIMNewJeansELEVENWADADAOOFEARLESSHypeBoy  Mnet 221129 방송,2022-11-29,UCbD8EppRX3ZwJSou-TVo90A,Mnet KPOP,Gaming,22.30.11,2022 MAMA|2022 MAMA AWARDS|2022 마마|2022 마마 어워즈|ELEVEN|FEARLESS|HypeBoy|IVE|Kep1er|LE SSERAFIM|MAMA AWARDS|Mnet|NMIXX|NewJeans|OO|WADADA|뉴진스|르세라핌|마마 어워즈|아이브|엔믹스|엠넷|케플러|티빙에서스트리밍,4210004,262264,9877
3,4IHUGAkhVhY,BeraniBeraninya Denny Cagur Gombalin Ussy di Depan Andhika  LAPOR PAK 291122 Part 4,2022-11-29,UC24_Z2L-8Ki183AI9zJJzNQ,TRANS7 OFFICIAL,Entertainment,22.30.11,TRANS7|TRANSMEDIA|TRANS7 LIVESTREAMING|ACARA TRANS7|TRANS7 LIVE|TRANS7 HARI INI|LAPOR PAK|LAPOR PAK TRANS7|LAPOR PAK|ANDRE TAULANY|GILANG GOMBLOH|AYU TING TING|WENDY CAGUR|ANDHIKA PRATAMA|KIKY SAPUTRI|LAPOR PAK HARI INI|LAPOR PAK TERBARU|SITKOM|SITKOM INDONESIA|LAPOR PAK TRANS7|SURYA INSOMNIA|USSY SULISTYAWATI LAPOR PAK|DENNY CAGUR LAPOR PAK|PREDIKSI LAPOR PAK|STEVIE ITEM LAPOR PAK,768232,13494,835
4,d2heDnR3sjc,2022 MAMA IVEKep1erNMIXXLE SSERAFIMNewJeans  CHEER UP  Mnet 221129 방송,2022-11-29,UCbD8EppRX3ZwJSou-TVo90A,Mnet KPOP,Gaming,22.30.11,2022 MAMA|2022 MAMA AWARDS|2022 마마|2022 마마 어워즈|CHEER UP|IVE|Kep1er|LE SSERAFIM|MAMA AWARDS|Mnet|NMIXX|NewJeans|뉴진스|르세라핌|마마 어워즈|아이브|엔믹스|엠넷|케플러|티빙에서스트리밍,2553554,179350,6799
5,_Ijn2Jdy9jc,Portugal VS Uruguay  Highlights FIFA World Cup Qatar 2022,2022-11-28,UC_vsErcsq56hOscPHkG-aVw,SCTV,Sports,22.30.11,sctv|indonesia|movies|sinetron sctv|fifa world cup|World Cup|piala dunia 2022|world cup qatar|piala dunia qatar|fifa world cup qatar 2022|portugal|uruguay|portugal vs uruguay full match|portugal vs uruguay highlights 2022,2292552,18251,1670
6,xcZYzNBwt30,PREDIKSI MANGGUNG DI SOUNDRENALINE PENGALAMAN YANG SERU BANGET,2022-11-28,UC6SPCnTAIanF2_8ST2wrQzw,TAULANY TV,People & Blogs,22.30.11,none,1537993,62624,4499
7,ZVKuqRmrUm0,kenapa jarang upload,2022-11-29,UCFrugziJpGuQdrOtgGigYeQ,Agung Hapsah,Entertainment,22.30.11,Agung Hapsah|Unbox|Asus|Batik|M Bloc|TikTok|Samurai|Laptop|QA|Questions and answers|Berat badan|Weight loss|Profile Picture|AI|profilepictureai|AI Profile Picture|Social media,258517,33008,2251
190,63yMOyq8lQM,nct 127 윤슬 gold dust nct 127 2nd tour neo city  seoul  the link,2022-11-11,UCk2E0dbAyEJWnrN2bbQOcbg,nct 127,Music,22.29.11,nct 127neo cityseoulthe linkgold dusttaeiltaeyongjohnnyyutadoyoungjaehyunjungwoomarkhaechan엔시티 127네오시티서울콘더링크플러스플러스콘윤슬라이브퍼포먼스livestageperformance스테이지태일태용쟈니유타도영재현정우마크해찬무대,698390,71654,2574
191,r-jxE-_wRzM,esa risty  rungkad official live music rungkad entekentek an,2022-11-11,UChFv0WPR47xMAPpCJWUgk1Q,esa risty official,Music,22.29.11,esa ristytak sedalam initop topaneka risty terbaruandai rasa di hati tak sedalam inirelaku mengalahsekuatkuatnya hatiku sayangrungkad lirikrungkad koplorungkad coverrungkad adellarungkad yeni inkarungkad entek entekanofficial live musicmusic of asia,342523,5200,520
199,G2fAedY02Lc,minecraft tapi enchant level 1 juta,2022-11-11,UC50LmJxoKQGpeA2e-0JCY7g,beaconcream,Gaming,22.29.11,minecraftminecraft indonesiarobloxroblox indonesiabeaconcreamminecraft tapiminecraft tiktokminecraft challengeminecraft but,522898,23413,1443
189,CvLavUpwuDU,s02e14 itb vs ipdn pertandingan tersulit di twk  tes wawasan kebangsaan,2022-11-13,UCzI8ArgVBHXN3lSz-dI0yRw,narasi,Entertainment,22.29.11,narasites wawasan kebangsaannarasi originalnarasi signaturejadi paham,366997,12296,1328
193,Dbs3l_ZJR6o,treasure  volkno mv,2022-11-09,UCx9hXYOCvUYwrprEqe4ZQHA,treasure 트레저,Entertainment,22.29.11,yg entertainmentyg와이지kpop트레져트레저treasurechoi hyun sukjihoonyoshijunkyumashihoyoon jae hyukasahibang ye damdoyoungharutopark jeong wooso jung hwan최현석지훈요시준규마시호윤재혁아사히방예담도영하루토박정우소정환treasure the second stepthe second steptreasure 직진treasure jikjinjikjin직진트레저 직진,18745584,476661,34589
8,Sj4nIQSHnQo,2022 MAMA JEON SOMI X LEEJUNG LEE  Worldwide Fans Choice 후보곡  Mnet 221129 방송,2022-11-29,UCbD8EppRX3ZwJSou-TVo90A,Mnet KPOP,Gaming,22.30.11,2022 MAMA|2022 MAMA AWARDS|2022 마마|2022 마마 어워즈|JEON SOMI|LEEJUNG LEE|MAMA AWARDS|Mnet|리정|마마 어워즈|엠넷|전소미|티빙에서스트리밍,1543035,92415,2634
9,Ut1OzEVUiM4,Red Velvet 레드벨벳 Birthday MV,2022-11-28,UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,Music,22.30.11,레드벨벳|벌쓰데이|벌스데이|생일|아이린|슬기|예리|웬디|조이|뮤직비디오|뮤비|red velvet|birthday|irene|seulgi|yeri|wendy|joy|party|music video|mv|the reve festival|리브 페스티벌,6890767,623072,30692
10,rhoQ6BF0e4U,HESTI DAN KIKY REBUTAN LAGI  LAPOR PAK 291122 Part 3,2022-11-29,UC24_Z2L-8Ki183AI9zJJzNQ,TRANS7 OFFICIAL,Entertainment,22.30.11,TRANS7|TRANSMEDIA|TRANS7 LIVESTREAMING|ACARA TRANS7|TRANS7 LIVE|TRANS7 HARI INI|LAPOR PAK|LAPOR PAK TRANS7|LAPOR PAK|ANDRE TAULANY|GILANG GOMBLOH|AYU TING TING|WENDY CAGUR|ANDHIKA PRATAMA|KIKY SAPUTRI|LAPOR PAK HARI INI|LAPOR PAK TERBARU|SITKOM|SITKOM INDONESIA|LAPOR PAK TRANS7|SURYA INSOMNIA|USSY SULISTYAWATI LAPOR PAK|DENNY CAGUR LAPOR PAK|PREDIKSI LAPOR PAK|STEVIE ITEM LAPOR PAK,504739,9918,550
11,Q3qAtcLGH98,Ecuador vs Senegal  Game Highlights,2022-11-29,UCdmIbbRekb8q05LV9ZejzsA,Vidio,Sports,22.30.11,Ecuador|Ecuador vs Senegal|Senegal|World Cup 2022|World Cup Qatar 2022|FIFA World Cup|Piala Dunia|Piala Dunia 2022|Piala Dunia Qatar 2022|Mane,217128,1818,325
12,kp_lByV12Nw,IR Iran vs USA  Highlights FIFA World Cup Qatar 2022,2022-11-29,UC_vsErcsq56hOscPHkG-aVw,SCTV,Sports,22.30.11,sctv|indonesia|movies|sinetron sctv|verticalentertainment|genresports|formathighlight|sourcesports|typebroadcast|seriesWorld Cup Qatar 2022|topicsepak bola|personIran|personUSA,1338614,8116,1085
13,ratsT64O6QE,Netherlands vs Qatar  Highlights FIFA World Cup Qatar 2022,2022-11-29,UC_vsErcsq56hOscPHkG-aVw,SCTV,Sports,22.30.11,sctv|indonesia|movies|sinetron sctv|fifa world cup|World Cup|piala dunia 2022|world cup qatar|piala dunia qatar|fifa world cup qatar 2022|netherlands vs qatar highlights|netherlands vs qatar 20,1074705,7494,781
14,INSKvzUBI8E,NYOSOR BAKSO PALING NYOLOT WOI TETELANNYA DARI NDHAS SAPI NGERI TAPI MAKNYUS SEKALI,2022-11-29,UCzkPdqu5kr09G6d0Zi95uYw,Farida Nurhan,People & Blogs,22.30.11,none,189751,4501,279
15,QYaYEkwodtM,Ritual Yang Tidak Biasa di Gunung Sanggabuana Langit Kelabu 14,2022-11-28,UCnrlTmgYcvQLa-m02kLf8gQ,Dzawin Nur,Gaming,22.30.11,none,461328,16895,3130
16,Y4HP_OsPLns,AKHIRNYA MOGE ZX10R PAROPO KETEMU ZX300 SIVANAKANGEN BANGET,2022-11-29,UCl2mLhrNkgQsmvufXILjWDA,Paropo Nauli,Autos & Vehicles,22.30.11,AKHIRNYA MOGE ZX10R PAROPO KETEMU ZX300 SIVANAKANGEN BANGET|akhirnya moge|moge|motor gede|zx10r|zx300r|zx300|sivana|paropo|paropo nauli|beli moge|moge baru|moge zx10r|zx25r|zx25r vs zx10r|zx300 vs zx10r|kangen banget|kangen sivana|tes drag|drag,159482,5706,1630
17,jNA9tXGmC1k,Menggelegar Demi Si Lela Afan Jakarta Minta Jampi Jampi Mbah Dukun Raih All SO  DAcademy 5,2022-11-29,UCYqOeAXJm8yV9sJ8Ud3cR7A,Indosiar,Entertainment,22.30.11,indosiar|verticalentertainment|genreetc|formathighlight|typebroadcast|seriesdacademy 5|topicdangdut|persondewi persik|personfildan|personsoimah|personnassar|persongilang dirga|personruben onsu|personmaya ratih personlady rara|personAfan,469199,15336,6012
18,SndHoKXq2Qw,Eby Bima Cinta Ayah Buat Satu Studio Banjir Air Mata  Raih All SO Juri  DAcademy 5,2022-11-29,UCYqOeAXJm8yV9sJ8Ud3cR7A,Indosiar,Entertainment,22.30.11,indosiar|verticalentertainment|genreetc|formathighlight|typebroadcast|seriesdacademy 5|topicdangdut|persondewi persik|personfildan|personsoimah|personnassar|persongilang dirga|personruben onsu|personmaya ratih personlady rara,383469,12626,3887
19,fNJMOR6x-4s,ATEEZ에이티즈  Paradigm Official MV Performance ver,2022-11-29,UCQdq-lqPEq_yZ_wP_kuVB9Q,KQ ENTERTAINMENT,Music,22.30.11,KQ|케이큐|에이티즈|패러다임|에이티즈 일본|에이티즈 일본 앨범|에이티즈 앨범|에이티즈 뮤비|에이티즈 뮤직비디오|에이티즈 패러다임 뮤비|ATEEZ|PARADIGM|Paradigm|ATEEZ JAPAN|ATEEZ JAPAN ALBUM|ATEEZ ALBUM|ATEEZ MV|ATEEZ Music Video|ATEEZ Paradigm MV,606901,113669,7961
20,mw09ENVWFFI,CIPUNG ILANG DIANTARA TUMPUKKAN KADONAGITA TERHARU CIPUNG DAPET KADO DARI NCUS,2022-11-28,UCvA9_f5Lwk-poMynabtrZPg,Rans Entertainment,Entertainment,22.30.11,rans|raffi ahmad|nagita|nagita slavina|rafathar|ransfathar|daily vlog rans|vlog raffi ahmad|nagita slavina fashion|fashion nagita slavina|fashion raffi ahmad|update raffi ahmad|update rans|rans terkini|merry raffi ahmad|lala rafathar|rieta amelia|syahnaz|nisya ahmad|sultan andara|diva andara|memsye|pepsye|rifithir|vlog terbaru rans|RANS|raffinagita|animasi|si aa|kartun si aa|rans animasi|rans animation studios,1532996,52240,1257
21,ArqBZ5V32SQ,Kang Gobang Tegar Banget Menjalani Kehidupannya  PREMAN PENSIUN 7 Part 22,2022-11-29,UCzTsWuCdVP_vehWyGwPcS3Q,RCTI  LAYAR DRAMA INDONESIA,Entertainment,22.30.11,Sinetron|Sinetron RCTI|Full Episode|RCTI,433537,5064,475
22,vNBmlhokzhw,DILAN CEPMEK X MILEA CINO 2022 KIRAIN BAKAL SO SWEET TERNYATA,2022-11-28,UCbyFs66Ca-rODgHdPOYNlCg,Catheez,People & Blogs,22.30.11,none,680825,17150,2203
