trending_no,video_id,title,publishedat,channelid,channeltitle,categoryid,trending_date,tags,view_count,likes,comment_count
2,_u-7rWKnVVo,metallica lux æterna official music video,2022-11-28,UCbulh9WdLtEXiooRcYK7SWw,metallica,Music,22.29.11,metallicametallica tourmetallica livemetallica concertmetallica in concertmetallica songmetallica citymetallica country,3315513,225066,26547
9,Ut1OzEVUiM4,red velvet 레드벨벳 birthday mv,2022-11-28,UCEf_Bc-KVd7onSeifS3py9g,smtown,Music,22.29.11,레드벨벳벌쓰데이벌스데이생일아이린슬기예리웬디조이뮤직비디오뮤비red velvetbirthdayireneseulgiyeriwendyjoypartymusic videomvthe reve festival리브 페스티벌,5172671,571844,27738
3,gmJqEbfwi9M,third round draw  emirates fa cup 202223,2022-11-28,UCChcWqwYXCEs657MQ00qVWA,the emirates fa cup,Sports,22.29.11,third round draw livelive fa cup drawthird round draw,68878,1036,90
4,Yz1VAck6HJM,highlights  late casemiro goal secures knockout football for brazil  world cup 2022,2022-11-28,UCBzDz6beXDfMtfxQdEutD_w,itv sport,Sports,22.29.11,itvitv sportfootballfifaworld cuphighlightsfootysoccerenglandfifa world cupqatar2022 world cup2022 qatar world cup,314591,3102,0
12,EkR7GcsbLHo,highlights  cameroon and serbia play out thriller  itv sport,2022-11-28,UCBzDz6beXDfMtfxQdEutD_w,itv sport,Sports,22.29.11,itvitv sportfootballfifaworld cuphighlightsfootysoccerenglandfifa world cupqatar2022 world cup2022 qatar world cupcameroonserbia,556714,5744,0
18,LMdo2bxg-r8,letting shane control the day an extreme 24 hours in our lives,2022-11-27,UCVe_RrR9AMeY6Z8ixOv5gtw,ryland vlogs,People & Blogs,22.29.11,ryland adamsshane dawsonchristmashomedecorcomedybakingcookingdesignhaulshopping,446844,24095,2237
8,ETSit2XvZjI,missing a punch in any fight,2022-11-28,UCI1XS_GkLGDOgf8YLaaXNRA,calebcity,Comedy,22.29.11,none,517773,91969,2381
0,55XJ1ObZKaM,billie eilish same interview the sixth year  vanity fair,2022-11-28,UCIsbLox_y9dCIMLd8tdC6qg,vanity fair,Entertainment,22.29.11,billiebillie 6billie eilishbillie eilish 2022billie eilish 6billie eilish interviewbillie eilish same interviewbillie eilish sixth yearbillie eilish trailerbillie eilish vanity fairbillie eilish vanity fair interviewbillie eilish year 6billie interviewbillie same interviewbillie trailerbillie vanity faireilishsame interviewtime capsulevanity fairvanity fair billievanity fair billie eilishyear 6year six,2825359,242800,10249
1,fEXXnIBHJCE,w2s opens the 250000 biggest pack ever  fifa 23,2022-11-28,UC5_IT4-XpinnvNQwM1e15eQ,w2s,Entertainment,22.29.11,w2ssidemen,482038,36510,1592
6,xLvoGjTqSNs,deku vs asta my hero academia vs black clover  death battle,2022-11-28,UCB9_VH_CNbbH4GfKu8qh63w,death battle,Entertainment,22.29.11,death battlerooster teethrtdbxdeath battle castscrewattackmy hero academiadekuall mightone for allall for onemy heroizukumidoriyasuperheroheroua highblack cloverastaliebemagicanti magicdevildemonuniteuniongrimoirefive leaf cloverblack bullswizard kingnumber one herosymbol of hopeanimationfightversusben singerchad james,778238,47980,10869
16,vZzabdt0kVY,sidemen 10000 vs 10 football match,2022-11-27,UCDogdKl7t7NHzQ95aEwkdMw,sidemen,Entertainment,22.29.11,sidemensidemen sundaysidemensunday,4986233,251941,7544
19,tzemmEIBiI4,10 things andrew garfield cant live without  10 essentials,2022-11-28,UCUM0EMVw0nyynzUvwzO4vxQ,british gq,Entertainment,22.29.11,10 essentialsamelia dimoldenberg andrew garfieldandrewandrew garfieldandrew garfield 10 essentialsandrew garfield 2022andrew garfield british gqandrew garfield gqandrew garfield gq coverandrew garfield interviewandrew garfield laughandrew garfield no way homeandrew garfield reactionandrew garfield spider manandrew garfield spidermanandrew spider manbritish gqbritish gq 10 essentialsgarfieldgqgq 10 essentialsspiderman,51627,3249,149
20,NqI6PMRxT0Y,abandoned alone in an african tribe,2022-11-27,UCvK4bOhULCpmLabd2pDMtnA,yes theory,Entertainment,22.29.11,yestheoryseek discomfortyes theory strangersyes theory travelyes theory subscribersgetting out of your comfort zoneamazon fbayes theory africacamerooncameroon travelpygmie tribebaka peoplebaka tribeafrican tribeafrican travelafrican exploration,713307,34726,1745
93,MSY_d9907QY,building the dream workshop,2022-11-24,UCp68_FLety0O-n9QU6phsgw,colinfurze,Entertainment,22.29.11,none,2403605,144136,8562
11,3oM7hX3UUEU,the turntable paradox,2022-11-28,UCEIwxahdLz7bap-VDs9h35A,steve mould,Science & Technology,22.29.11,none,1008082,34318,1633
26,ECrnjq3Ghew,brilliant morocco shock sorry belgium  world cup 2022,2022-11-27,UCW6-BQWFA70Dyyc7ZpZ9Xlg,bbc sport,Sports,22.29.11,bbcbbc sporthighlights2022world cup 2022footballsoccerdohaqatarqatar 2022world cupfifa world cup 2022fifafifa world cupbelgiummoroccobelgium 02 moroccobelgium 02 morocco highlightsabdelhamid sabirizakaria aboukhlalabdelhamid sabiri goalzakaria aboukhal goalthibaut courtoisthibault courtois mistakethibaut courtois errorthibaut courtois freekick,342398,2962,610
27,48jYqJ9Wsr8,highlights  germany keep their hopes alive with a draw against spain  itv sport,2022-11-27,UCBzDz6beXDfMtfxQdEutD_w,itv sport,Sports,22.29.11,itvitv sportfootballfifaworld cuphighlightsfootysoccerenglandfifa world cupqatar2022 world cup2022 qatar world cup,2057666,16374,0
25,rGqnhr4nVug,this glitch breaks survival minecraft,2022-11-27,UCJOIIJJsFmzZv48NvTuafvw,planetlord,Gaming,22.29.11,minecraft,763723,26207,2036
28,oQaHPZ4c1QE,i put an entire ocean in the nether in minecraft hardcore,2022-11-26,UC_GDu2QH3kp6vJlgEYyqjUA,kolanii,Gaming,22.29.11,minecraft hardcorenetheroceanocean in the netheri put an entire ocean in the nether in minecraft hardcore,1483792,64286,2007
31,D9vDtz8TTgM,reacting to my first horror short kinda lol sss 63,2022-11-28,UCiYcA0gJzg855iSKMrX3oHg,coryxkenshin,Gaming,22.29.11,none,2722734,277979,27179
38,NtulVJJlhH8,ramattra  new hero gameplay trailer  overwatch 2,2022-11-26,UClOf1XXinvZsy4wKPAkro2A,playoverwatch,Gaming,22.29.11,overwatch 2overwatch,3339018,141835,9377
41,rFKI1dt7aLs,two years in the making  episode 1  minecraft modded vault hunters,2022-11-26,UCZ9x-z3iOnIbJxVpm1rsu2A,iskall85,Gaming,22.29.11,minecraftmodded minecraftminecraft mods 2022best minecraft mod 2022vault huntersvaulthuntersvault hunters modpackiskall modded minecraftmodded minecraft lets playmodded minecraft 2022iskall85vault hunters tutorialminecraft modsmodded base minecraftvault hunters modiskall modminecraft basevault hunters 118vault hunters 2vodskall85,444234,28634,2130
46,c4Ra1DTjSJc,sidemen offensive try not to laugh,2022-11-26,UCh5mLn90vUaB1PbRRx_AiaA,moresidemen,People & Blogs,22.29.11,sidemenmoresidemenminiminterksizerkaabehzingatbjzlvikkstarwroetoshaw,4201275,241550,4536
23,b2gPiRNfask,how this man found my 100000 treasure,2022-11-27,UCb31gOY6OD8ES0zP8M0GhAw,max fosh,Comedy,22.29.11,none,482154,42818,1149
32,7gProq2rmag,this unhinged 90s movie should not exist,2022-11-26,UC7zsxKqd5MicTf4VhS9Y74g,kurtis conner,Comedy,22.29.11,kurtis connerkurtis connormovie commentarycommentaryxray visionxray gogglesjustin berfieldmalcolm in the middlereactionbad movie,1373666,103401,5650
39,1NjSuxqVjuw,taking home depot workers to disneyland,2022-11-27,UC94lW_-Hr_uA7RcJ3D-WPOg,danny duncan,Comedy,22.29.11,danny duncandanny duncan 69danny duncan vlogdanny duncan pranksdanny duncan vlogsvlogspranksdanny duncan tourdanny duncan floridadanny duncan merchdanny duncan lalos angelesfunny vlogsfunny videos,1966292,97695,3718
21,3upu7ixT8tg,throwing a dart at a map and going wherever it lands,2022-11-27,UCxOzbkk0bdVl6-tH1Fcajfg,beta squad,Entertainment,22.29.11,betabeta squadthrowing dartnikochunkzkennysharkyajtravelworldukfunlanded,1716976,86142,3460
24,KM0xhgbXKJY,the cast of wednesday guesses tim burton projects using emojis  entertainment weekly,2022-11-17,UClWCQNaggkMW7SDtS3BkEBg,entertainment weekly,Entertainment,22.29.11,entertainment weeklyewentertainmentfilmmusicmoviestvcelebritiesfamouspop cultureentertainment newshighlightshollywoodinterviewscomedynewscelebrityfilm media genrejenna ortegaluis guzmángwendoline christiejoy sundayhunter doohanemma myerspercy hynes whiteemoji gameguessing gameguess the emojitim burtontim burton moviestim burton game,504580,13971,128
33,kYSOorUwVpw,most underrated sidemen moments,2022-11-27,UCjRkTl_HP4zOh3UFaThgRZw,sidemenreacts,Entertainment,22.29.11,sidemensidemen reactssidemenreacts,1244195,72525,1007
22,tGlUZWNjxPA,the smartest dog in the world  60 minutes archive,2022-11-26,UCsN32BtMd0IoByjJRNF12cw,60 minutes,News & Politics,22.29.11,60 minutescbs newsdogsanderson cooper,2650567,49750,5852
40,BYVZh5kqaFg,egg drop from space,2022-11-25,UCY1kMZp36IQSyNx_9h4mpCg,mark rober,Science & Technology,22.29.11,none,19314042,652164,22927
52,k6PTy9CYG-w,heavyweight slugfest  dillian whyte vs jermaine franklin fight highlights,2022-11-27,UCurvRE5fGcdUgCYWgh-BDsg,dazn boxing,Sports,22.29.11,daznboxinghighlightsfull fightkoknockouttop 10the dazn boxing showpeleaboxeopugiledazn boxing,487802,4354,1913
54,Zdw_jp4p7DE,learn c major7 chor for beginner by bw tv,2022-11-27,UCH9e3j000TbHLeUJgYyscHQ,bw tv,Sports,22.29.11,belgium moroccomorocco belgiumbelgium vs moroccomorocco vs belgiumgoalabdelhamid sabirisabiri goalgoal sabiriالمغرب بلجيكامراکش بلژیکmarokko belgiëмарокко бельгияmarokko belgienmarocco belgiomarruecos bélgicamaroc belgique,45913,302,25
57,cQu8QU2V-VY,we are witnessing history in the making,2022-11-27,UC3L9XPe0_FGfRG-CMGtBvFg,jxmyhighroller,Sports,22.29.11,lebron jameshouse of highlightsespnnba highlightsjimmy highrollernba trash talkbuzzer beatersbrooklyn netsankle breakersshannon sharpenba championshipreboundballislifegolden hoopsstephen currykyrie irvinglakersnba playoffsboston celticsnba mvpnba championshipgolden state warriorsstephen currynba breaking newsnew nba seasonjayson tatumrussell westbrookwarriorsluka doncickyrie irving dramalakers trade,965710,68594,3911
48,1ZrKJ--kAX4,how to immolation only dark souls 2,2022-11-26,UC17vsYVoIwch5UzPar1LDmQ,ymfah,Gaming,22.29.11,none,529681,40695,1519
49,Hfc3fqxgr-4,etho plays minecraft  episode 572 sensor development,2022-11-26,UCFKDEp9si4RmHFWJW1vYsMA,ethoslab,Gaming,22.29.11,minecraftminecraft lets playminecraft lpminecraft gameplayfarmethominecraft gameminecraft buildingminecraft survivalminecraft modsredstonehouseupdatesnapshot119villagervillager tradingrain detectordirection detector,339615,20373,1002
53,rygmaN91WFM,i built the ultimate pking account in just 4 weeks,2022-11-27,UCIc3VLtBvQD0KqttqEJ4KYw,torvestars,Gaming,22.29.11,none,175100,5488,378
63,LsATHW4kgM0,my opinion on every new pokémon in scarlet and violet,2022-11-26,UCSAYHSNaY5_UEol4_frPurg,mandjtv,Gaming,22.29.11,new pokemon gamesnew pokemontop pokemonpokemon talkmandjtvmandjtv pokevidsgamingvideo gamesnintendo switchnintendopokemonnew gamesfamily friendlytop 10top 5charizardgreninjapikachubest pokemonall pokemonoriginal pokemonretro gamesretro pokemon gamesnintendo pokemonpokemon legends arceuspokemon scarlet and violetgen 9,604076,28441,5014
65,AARbu6B1f6M,i spent 365 days making a game,2022-11-25,UCw1SQ6QRRtfAhrN_cjkrOgA,lazarbeam,Gaming,22.29.11,none,2271862,131138,7618
70,OidG0ydIX3g,ishowspeed goes shopping for sneakers at kick game,2022-11-24,UCJYi8RCFsJiLgKqmLSz5NMw,kick game,People & Blogs,22.29.11,kick gamekick game ukspeedishowspeedishowspeedsuisneaker shoppingshopping for sneakersat kick gamespeed yeezyspeed punching machinealhanalhan gençayp45alhan p45world cupronaldosewysuisuiiimessispeed funny momentsspeed lil nas xspeed gangspeed charity matchspeed and ronaldospeed and chunkzspeed and ksiishowspeed ronaldoishowspeed soccerspeed interviewcentral cee,2954948,134161,3169
66,3jag-SrvS-Q,all the norse gods after fighting kratos,2022-11-26,UC4HeA6py0NFQXfwwYfMNivA,malswrld,Comedy,22.29.11,god of war ragnarokgod of warkratosgod of war ragnarok ending,1170954,86954,3994
47,vRDngK7byBQ,best moment tiffany studios inverted hanging shade ca 1901  antiques roadshow  pbs,2022-11-15,UCdnJJ2_mzqHwKIX_SmCVHTA,antiques roadshow pbs,Entertainment,22.29.11,antiques roadshowantique roadshowantiques road showantique road showantiques roadshow full episodeantiques roadshow streamingantiques roadshow pbsantiques roadshow usantiques roadshow appraisalfull episodeart historyantiques roadshow usaamerican antiques roadshowantiques roadshow best momentantiques roadshow best momentsantiques roadshow best oftiffany studiostiffany glassantique tiffanytiffany lampglass artstained glass,408074,3348,385
50,GuMvZW0BsxM,ill never fight again,2022-11-25,UCG8rbF3g2AMX70yOd8vqIZg,logan paul,Entertainment,22.29.11,logan paul vloglogan paulloganpaulolympicslogan paul youtubevlogdailycomedyhollywoodparrotmaverickbirdmaverick clotheswweaction figurelogan paul wwelogan paul kneeentertainmenthurtinjurylogan paul roman reignslogan paul wrestlingwrestling,3069169,205590,8623
56,UTaDP-A5pXM,convincing a stranger to visit me in nyc,2022-11-26,UCUnOjJ0SRzmN7pD8UPugsMA,luke eich,Entertainment,22.29.11,lukeeichluke eichluke eich cruiseluke eich kylakyla luke eichconvincing a strangerconvincing a stranger to visit me in nycconvincing a stranger to go on a cruise with measking stranger,376517,20853,1019
55,UcIcuuKCdVs,the b 21 raider stealthy fast and deadly what we know so far,2022-11-25,UCz_aGg3uEnfE4hU6Pu6Wj3g,pilotphotog,Education,22.29.11,aviationflyingphotographyaviatorpilotflyairplaneplaneplanespilotphotogavgeeknorthrop grummandual roleb21 raiderb21 stealth bomberadvanced precision kill weapon systemaviation newsram coatingstealthb2 spirit bomberlockheedf117 nighthawk,535030,9270,733
58,si9Phc9ArpU,why finland joining nato checkmates russia,2022-11-25,UCP5tjEmvPItGyLhmjdwP7Ww,reallifelore,Education,22.29.11,real life lorereal life lore mapsreal life lore geographyreal life mapsworld mapworld map is wrongworld map with countriesworld map real sizemap of the worldworld geographygeographygeography field of studyfacts you didnt know,3783224,89536,14378
84,RuDsBrSczis,wytb full video karan aujla ft gurlej akhtar  new punjabi songs 2022,2022-11-25,UCm9SZAl03Rev9sFwloCdz1g,rehaan records,Music,22.29.11,karan aujla wytbkaran aujla new punjabi songskaran aujla latest 2022latest punjabi songs 2022new punjabi songs 2022latest new songs 2022karan aujla songskaran aujla wytb gurlej akhtarkaran aujla duet songkaran aujla 2022 songskaran aujlaaujla ni aujlahit songs punjabipunjabi hit songs 2022punjabi dj songspunjabi romanitc songspunjabi wedding songsnew songs punjabipanjabi songs 2022panjabi latests 2022new karan aujlarehaan records,10166196,299808,18750
72,26fLnwWip2M,highlights  wales v australia  what a finish in cardiff  autumn nations series,2022-11-26,UChQabsc9xJxQfcBHoFM2HBw,autumn nations series,Sports,22.29.11,none,363481,3023,417
77,LYySp_a_8C4,kevin owens tells sami zayn to make a move on the bloodline  wwe on fox,2022-11-26,UCgKpcxVyF0qXU1h_Irzd7XA,wwe on fox,Sports,22.29.11,wwewwe on foxwrestlingsmackdownsmackdown highlightsfriday night smackdownwwe backstagemonday night rawmonday night raw highlightsfox sportsfoxfs1fox sports 1sports newssports foxfox sports highlightshighlightskevin owenssami zaynthe bloodline,501550,9676,575
80,-qrjj3LLGLA,highlights  england v south africa  physical encounter at twickenham  autumn nations series,2022-11-26,UChQabsc9xJxQfcBHoFM2HBw,autumn nations series,Sports,22.29.11,none,256991,2243,124
75,J33nDgS3uUY,day in the life of a japanese game illustrator,2022-11-25,UCixD9UbKvDxzGNiPC_fgHyA,paolo fromtokyo,Travel & Events,22.29.11,paolojapantokyolife in japana day in the lifegame illustratorworking in japanlife in japan vlogsquare enixlife in japan documentarylife in tokyoliving in japanday in the life japanday in the lifejapan lifejapan working cultureworking hours in japanjapan culturejapan game industrygame developmentgame devjapan game developerjapan game developer interviewworklife in japanjapan salarytypical japan workdayworkday in japan,1015588,59494,3008
71,BvwRs632UT8,spending 24 hours on a private island with mrbeast,2022-11-27,UCrPseYLGpNygVi34QpGNqpA,ludwig,Gaming,22.29.11,ludwigludwigahgrenahgrengamingchatstreamdecideslud,1684350,112154,3213
74,9XzT6UKQSOo,i played 8 soulslike games youve never heard of again,2022-11-25,UC477Kvszl9JivqOxN1dFgPQ,iron pineapple,Gaming,22.29.11,soulslikesouls likeiron pineappledark soulselden ringgameplayfunnycoopreviewguidecommentary,1253343,63022,2796
85,bYi58IV9MxA,30 presents for joshs 30th birthday,2022-11-24,UCfNWN9s_s8kRTCadk04WWJA,tbjzl,Gaming,22.29.11,tobjizzletobijizzletobjizzletobijizzletbjzltobyeditingamingxbox 360,1419750,76207,911
73,mZHVgUR7I1M,our 1000000 dubai vacation,2022-11-25,UCcgVECVN4OKV6DH1jLkqmcA,jake paul,People & Blogs,22.29.11,jake paul,715617,30872,1346
78,LZ5umZDrCD8,ama 2022 fashion review,2022-11-26,UCZym84-cGUKAf1T2isIIXvw,kelsey kreppel,People & Blogs,22.29.11,kelsey kreppelcody kocomedycommentaryroastcody ko and kelseykelsey and codymet galafashion reviewgirl talkcodykodinner with kelseykelsey kreppel codyinsane bakingmakeupchrissy teigen,434513,28316,788
83,4k8alA_OLC0,surviving 50 hours in realistic minecraft,2022-11-26,UCwIWAbIeu0xI0ReKWOcw3eg,unspeakable,People & Blogs,22.29.11,unspeakablevlogvlogsunspeakablegamingprankcomedychallengelaughfunnymomentscraziestprankscrazyno cursingno swearinghow toparodytrollvideoreactfamily friendlyfunniestadventuretrollingunspeakable vlogsreal lifelifeunspeakable real lifeunspeakableplays,1364159,25938,2980
92,nrVIVsikw00,furry black friday,2022-11-26,UCNnKprAG-MWLsk-GsbsC2BA,flashgitz,Comedy,22.29.11,furriesblack templarflashgitz furrywarhammerflashgitzwarhammer 40k,958550,79956,2809
81,2KvRH3r5XoU,surprising deji with the best day of his life,2022-11-24,UCWZmCMB7mmKWcXJSIPRhzZw,miniminter,Entertainment,22.29.11,simonsidemenminimintermm7gamesrandomvlog,1906511,118521,2198
82,x9NMPnI91Hg,quick share the holidays with galaxy  samsung,2022-11-22,UCWwgaK7x0_FR1goeSRazfsQ,samsung,Science & Technology,22.29.11,samsung,20964012,1241,175
95,qVHPG72r3Dw,the entire history of fortnite animated,2022-11-26,UC_q5WZtFp36adwqhKpZzxwQ,sypherpk,Gaming,22.29.11,fortnitefortnite battle royalegaminghighlightsgameplayfortnite tipsstream highlightshow to playfortnite gameplaysyphernew updatefortnite chapter 2sypherpkfortnite updatefortnite new patchfortnite new itemeverything epic didnt tell youfortnite leaksfortnite eventmr beast fortniteundercoverchapter 3fortnite chapter 4chapter 4 eventhistory of fortnitethe history of the world i guessanimatedanimation,1319908,84246,6015
94,bp9N0K8htlY,am i doing vlogmas  ad,2022-11-24,UCrUbqTCagwsaP2Fmr0p1TsA,zoe sugg,People & Blogs,22.29.11,zoe suggvlogzoellamakeupgrwmget ready with mecosmeticsnalapugweekly vlogdailyvloggingautumnfallmotherhoodbabyone year oldbrightonhaullifestylelifevlogmaschristmasadvent,488032,22799,568
104,sanjqXRDSXM,project playtime  official gameplay trailer,2022-11-25,UCXqV4yoyC_mmZye6VbKFPeQ,mob entertainment,People & Blogs,22.29.11,none,3206960,119748,8687
96,pSALYwz2xb4,when a side character is getting too much screen time,2022-11-26,UCdyMFblTjr-C2N-T5TGftQQ,nathan doan comedy,Entertainment,22.29.11,side characterside characters be likesupporting characters be liketv showthe walking deadthe 100stranger thingssquid gamestv shows be likesupport characters in tv showstv show characters,254659,21484,751
101,nR_kOI8nlvY,house tour part two i spent two years building my dream home upstairs tour,2022-11-25,UCFanrVWRodCwCw43U7KBAQg,saffron barker,Entertainment,22.29.11,saffron barkersaffron barker youtubeyoutube saffron barker,428745,14042,504
106,EWLSpS9uTaw,we tried entire starbucks christmas menu,2022-11-25,UCSxspw1FZ3K4bhdHhhibhqw,dad v girls,Entertainment,22.29.11,dad v girlsdadgirlsdad vs girlsfamilyfamily friendlychallengeskidsfamily challengesfamily vloggersdaily vloguk familyfunfunnyenglish family,372226,10409,432
109,bVEGY0gv5M0,a place in the sun axed me after i got cancer says distraught presenter jonnie irwin,2022-11-24,UCy4Kmbjk_M-eK2q44pGEAmw,the sun showbiz,Entertainment,22.29.11,none,482543,4148,1374
112,J8Zm1kVQx20,tiktoks that will make you uncomfortable,2022-11-25,UCjRkTl_HP4zOh3UFaThgRZw,sidemenreacts,Entertainment,22.29.11,sidemensidemen reactssidemenreacts,797797,49786,626
113,nfd-VM4yG-k,i built a survival shelter 24 hour challenge,2022-11-25,UC56D-IHcUvLVFTX_8NpQMXg,brent rivera,Entertainment,22.29.11,none,2077881,116186,6125
114,kFGWYk1khMg,christmas with my son,2022-11-25,UCwsjrSWqxLdcZrd9xVpmxog,baylen levine,Entertainment,22.29.11,baylen levinebaylen levine vlogsbenitezfunny videospranksprankmessing aroundchristmas,1234147,53035,3360
