trending_no,video_id,title,publishedat,channelid,channeltitle,categoryid,trending_date,tags,view_count,likes,comment_count
121,4xl9KfUg8Lc,pathaan  official teaser  shah rukh khan  deepika padukone  john abraham  siddharth anand,2022-11-02,UCbTLwN10NoCU4WDzLf1JMOA,yrf,Film & Animation,22.29.11,shah rukh khanshahrukh khansrkshah rukh khan new movie teaser trailersrk new teaser 2022shah rukh khan pathaan teasersrk pathaan teaserdeepika padukonedeepika padukone pathaan teaserdeepika padukone new teaser trailerjohn abrahamjohn abraham pathaan teaserjohn abraham new teaser trailerpathan teaser trailerpathan teaser 20222022 new teaser trailerbollywood teaser trailer 2022शहरख खनजन अबरहमपठनپٹھانpathan teaserpathan trailer,40596648,1723157,149196
4,Jm29kLeWqDA,jung kook from bts performs dreamers at fifa world cup opening ceremony,2022-11-20,UCpcTrCXblq78GZrTUTLWeBw,fifa,Music,22.29.11,jung cookbtskpopkpopfifa world cupfifa world cup opening ceremonyqatar opening ceremonydreamersjung cook dreamersjung cook at world cup opening ceremonyjung cook performs dreamersfahad al kubaisifahad al kubaisi dreamers,31765356,1661068,69558
5,Ut1OzEVUiM4,red velvet 레드벨벳 birthday mv,2022-11-28,UCEf_Bc-KVd7onSeifS3py9g,smtown,Music,22.29.11,레드벨벳벌쓰데이벌스데이생일아이린슬기예리웬디조이뮤직비디오뮤비red velvetbirthdayireneseulgiyeriwendyjoypartymusic videomvthe reve festival리브 페스티벌,5172671,571843,27738
13,jEdfjuG0Fx4,정국 jung kook dreamers  fifa world cup qatar 2022 opening ceremony,2022-11-21,UCLkAepWjdylmXSltofFvsYQ,bangtantv,Music,22.29.11,방탄소년단btsbangtan알엠rm슈가suga제이홉jhope지민정국kpop방탄jhopejung kookjiminbts vjin,42770760,2585617,98715
19,R0bVh0YGESY,itzy cheshire mv teaser 2,2022-11-28,UCaO6TYtlC8U5ttz62hTrZgg,jyp entertainment,Music,22.29.11,jyp entertainmentjypitzy있지イッチ예지리아류진채령유나yejiliaryujinchaeryeongyunaイェジリアリュジンチェリョンユナอทจเยจลอารยจนแชรยองยนาitzy videositzy locoitzy behindmvitzy mvitzy music viedosteaseritzy teaseritzy vlogvlogitz differentitz icyitz menot shyguess whocrazy in lovedalla dallaicywannabe마피아in the morninglocosneakers있지있지있있cheshire체셔,1321806,151520,4407
30,zuVV9Y55gvc,ranjithame  varisu lyric song tamil  thalapathy vijay  rashmika  vamshi paidipally  thaman s,2022-11-05,UCq-Fj5jknLsUf-MWSy4_brA,tseries,Music,22.29.11,hindi songs 2022hindi songs newbollywood songs 2022bollywood movies 2022tseriestseries songshindi songsbollywood romantic songsromantic hindi songsbollywood dance songsranjithame lyricalvarisuthalapathy vijay singingthalapathy vijay songthalapathy vijay dance numberthalapathy vijay ranjithamethalapathy vijay varisuthalapathy vijayvivekthaman svarisu lyric song tamilranjithame lyric songranjithame video songranjithametamil song,74022679,2011707,90720
93,5mUQyz0kukk,meghan trainor  made you look again,2022-11-16,UCf3cbfAXgPFL6OywH7JwOzA,meghantrainorvevo,Music,22.29.11,meghan trainorthank youtreat myselfnicki minajnice to meet yatitlechristmaschristmas albummeghan trainor christmaslast christmasmy kind of presentchristmas seasonchristmas musicall about that basslike im gonna lose youno excusesepicepic recordsnew musicdillon francisjay dixietreat myself deluxeworkin on itlennon stellasasha sloanwavemike sabbathmeghan trainor bad for metakin it back,6298026,180894,4201
94,lM1P2JwZ5jE,total surprise  share yours with  tsantiherochallenge brought to you by youtube shorts,2022-11-01,UCqECaJ8Gagnn7YCbPEzWH6g,taylor swift,Music,22.29.11,none,73869556,3178835,20598
96,t0hPzfc1pLU,ranjithame  varisu song promo tamil  thalapathy vijay  rashmika  vamshi paidipally  thaman s,2022-11-03,UCq-Fj5jknLsUf-MWSy4_brA,tseries,Music,22.29.11,hindi songs 2022hindi songs newbollywood songs 2022bollywood movies 2022tseriestseries songshindi songsbollywood romantic songsromantic hindi songshindi songs bollywoodremix hindi songshindi song statusbollywood dance songsranjithame teaservarisuthalapathy vijay singingthalapathy vijay songthalapathy vijay dance numberthalapathy vijay ranjithamethalapathy vijay varisuthalapathy vijayvivekthaman s,11350054,801463,31438
108,c6ASQOwKkhk,진 jin the astronaut official mv,2022-10-28,UC3IZKseVpdzPSBaWxBxundA,hybe labels,Music,22.29.11,hybehybe labels하이브하이브레이블즈,47481758,4793078,580826
117,um3h13KJRxg,sidhu moose wala  vaar,2022-11-08,UC9ChdqQRCaZmTCwSJ49tcbw,sidhu moose wala,Music,22.29.11,sidhu moose wala vaarsidhu moose wala ganasidhu moose wala vaar songsidhu moose wala ke ganesidhu moose wala newssidhu moose wala livesidhu moose wala ringtonesidhu moose wala reactionsidhu moose wala all songsidhu moose wala new songsidhu moose wala live concertsidhu moose wala new leak songsidhu moose wala new song todayvaar sidhu moose walavaar song sidhu moosewalamoosewala leaked songhari singh nalwa,28814800,2543144,431916
69,bSCrCXEG5xQ,brazil v serbia group g  highlights  fifa world cup 2022,2022-11-24,UCn6UMS98Ox-B3jkSWlweJ2w,sbs sport,Sports,22.29.11,footballsbscyclingtour de francefifa world cup,5134343,52002,2281
73,FZt0V9Prtc8,frankreich  dänemark highlights  fifa wm 2022 gruppenphase  magentatv,2022-11-26,UChr7ZXDFiPOEl543HM4Aj8g,magenta sport,Sports,22.29.11,magentasporttvfussballwmfifa2022liveweltmeisterschafthighlightsspielfrankreich gegen dänemarkdänermark gegen frankreichdänemarkfrankreichwm2022,1791111,15253,429
76,fMtITKun5dU,argentina vs mexico  melhores momentos,2022-11-26,UCWPpeeDOykyH5ducPITCDPw,rtp,Sports,22.29.11,argentinaargentina vs mexicomexico,2343733,28903,0
